stepCount, stepTime,meanA,varA,meanB,varB,meanC,varC,meanD,varD,reaction
9155,6.33268963663648E-05,11.08,262.2336,93.5,2357.61,9.24,142.7424,92.83,2328.8611,1 
9156,0.00167274145096396,11.08,262.2336,93.5,2357.61,9.25,142.6475,92.82,2327.6476,4 
9157,0.000230091012658486,11.08,262.2336,93.5,2357.61,9.24,142.6424,92.83,2327.9811,3 
9158,0.000499581344131664,11.07,262.2251,93.51,2358.1299,9.24,142.6424,92.83,2327.9811,1 
9159,0.000130221138521818,11.07,262.2251,93.51,2358.1299,9.23,142.4571,92.84,2327.3344,3 
9160,1.0184925360417E-05,11.06,262.3364,93.52,2356.7696,9.23,142.4571,92.84,2327.3344,1 
9161,0.000282382705310993,11.05,262.3475,93.53,2355.7891,9.23,142.4571,92.84,2327.3344,1 
9162,5.24064254379187E-05,11.05,262.3475,93.53,2355.7891,9.22,142.4916,92.85,2326.3075,3 
9163,0.00262314918239828,11.05,262.3475,93.53,2355.7891,9.21,142.4859,92.86,2326.1004,3 
9164,0.000933848481908311,11.05,262.3475,93.53,2355.7891,9.2,142.38,92.87,2324.7931,3 
9165,0.000180472989209309,11.05,262.3475,93.53,2355.7891,9.19,142.4739,92.88,2324.9856,3 
9166,0.000242960575643478,11.04,262.4984,93.54,2356.6484,9.19,142.4739,92.88,2324.9856,1 
9167,0.000137525374622306,11.03,262.6891,93.55,2356.3875,9.19,142.4739,92.88,2324.9856,1 
9168,0.00172070792659808,11.03,262.6891,93.55,2356.3875,9.18,142.6076,92.89,2326.2979,3 
9169,0.00170047907374943,11.04,262.5784,93.54,2355.5484,9.18,142.6076,92.89,2326.2979,2 
9170,0.000138907034261819,11.03,262.5291,93.55,2355.8075,9.18,142.6076,92.89,2326.2979,1 
9171,3.65479080697015E-06,11.02,262.5796,93.56,2355.3664,9.18,142.6076,92.89,2326.2979,1 
9172,0.000346530453388572,11.02,262.5796,93.56,2355.3664,9.17,142.7611,92.9,2327.77,3 
9173,0.000185135945371011,11.02,262.5796,93.56,2355.3664,9.16,142.8544,92.91,2328.4419,3 
9174,0.000844472988563574,11.01,262.5099,93.57,2355.6451,9.16,142.8544,92.91,2328.4419,1 
9175,0.00173636216419763,11.01,262.5099,93.57,2355.6451,9.15,142.9875,92.92,2328.5136,3 
9176,0.00120054852868803,11,262.54,93.58,2354.9836,9.15,142.9875,92.92,2328.5136,1 
9177,0.000351968256143423,11,262.54,93.58,2354.9836,9.14,143.0604,92.93,2328.8851,3 
9178,0.00111904959531138,10.99,262.6099,93.59,2355.3819,9.14,143.0604,92.93,2328.8851,1 
9179,0.000379926328527333,10.99,262.6099,93.59,2355.3819,9.13,143.1731,92.94,2329.1964,3 
9180,0.000211626143257229,10.99,262.6099,93.59,2355.3819,9.12,142.9456,92.95,2329.0475,3 
9181,0.000362411967511921,10.99,262.6099,93.59,2355.3819,9.11,142.8379,92.96,2329.5184,3 
9182,0.000140366441054295,10.99,262.6099,93.59,2355.3819,9.1,142.91,92.97,2330.6291,3 
9183,0.000949033057665126,10.99,262.6099,93.59,2355.3819,9.09,142.7419,92.98,2329.9996,3 
9184,6.62841749551527E-05,10.98,262.7396,93.6,2355.4,9.09,142.7419,92.98,2329.9996,1 
9185,0.000879441327706263,10.98,262.7396,93.6,2355.4,9.08,141.8936,92.99,2328.6299,3 
9186,0.00132318554159504,10.97,262.9091,93.61,2355.7979,9.08,141.8936,92.99,2328.6299,1 
9187,0.000685819201579324,10.97,262.9091,93.61,2355.7979,9.07,141.7251,93,2327.5,3 
9188,0.000267090437445734,10.96,262.7784,93.62,2356.0156,9.07,141.7251,93,2327.5,1 
9189,0.000357456850609773,10.96,262.7784,93.62,2356.0156,9.06,141.8164,93.01,2328.2099,3 
9190,0.000238015102433805,10.96,262.7784,93.62,2356.0156,9.05,141.9275,93.02,2328.4196,3 
9191,0.00137869839359785,10.96,262.7784,93.62,2356.0156,9.04,141.9984,93.03,2328.1891,3 
9192,0.000111494005248332,10.95,262.7675,93.63,2356.3531,9.04,141.9984,93.03,2328.1891,1 
9193,0.0064871137344512,10.95,262.7675,93.63,2356.3531,9.03,142.0091,93.04,2328.5384,3 
9194,0.000884038220220005,10.94,262.7564,93.64,2356.2504,9.03,142.0091,93.04,2328.5384,1 
9195,0.00014772159597561,10.93,262.7651,93.65,2356.5475,9.03,142.0091,93.04,2328.5384,1 
9196,1.79377784794862E-05,10.92,262.8336,93.66,2356.1244,9.03,142.0091,93.04,2328.5384,1 
9197,0.00109825573575733,10.91,262.9619,93.67,2357.0211,9.03,142.0091,93.04,2328.5384,1 
9198,0.000619302885015142,10.9,263.05,93.68,2356.6176,9.03,142.0091,93.04,2328.5384,1 
9199,0.000450606714159967,10.89,263.2179,93.69,2357.4939,9.03,142.0091,93.04,2328.5384,1 
9200,0.00024714149332878,10.89,263.2179,93.69,2357.4939,9.02,142.0396,93.05,2327.8275,3 
9201,9.02960980461402E-05,10.89,263.2179,93.69,2357.4939,9.01,141.9299,93.06,2327.1564,3 
9202,0.00305800647254605,10.88,263.2456,93.7,2356.53,9.01,141.9299,93.06,2327.1564,1 
9203,0.000402319995499194,10.87,262.4931,93.71,2354.8659,9.01,141.9299,93.06,2327.1564,1 
9204,0.000838269117529422,10.86,262.5604,93.72,2355.5216,9.01,141.9299,93.06,2327.1564,1 
9205,0.000313629831297452,10.85,262.7075,93.73,2356.4171,9.01,141.9299,93.06,2327.1564,1 
9206,0.000119506219920946,10.85,262.7075,93.73,2356.4171,9,141.72,93.07,2327.0251,3 
9207,0.000142865316595946,10.85,262.7075,93.73,2356.4171,8.99,141.7299,93.08,2326.9536,3 
9208,0.000152236433772084,10.84,261.3744,93.74,2354.7124,8.99,141.7299,93.08,2326.9536,1 
9209,7.16049452179278E-05,10.84,261.3744,93.74,2354.7124,8.98,141.6796,93.09,2326.0619,3 
9210,0.000934567511380997,10.83,261.0611,93.75,2353.1875,8.98,141.6796,93.09,2326.0619,1 
9211,0.000187495139330081,10.82,260.1476,93.76,2352.1024,8.98,141.6796,93.09,2326.0619,1 
9212,0.00142446045166133,10.82,260.1476,93.76,2352.1024,8.97,141.4891,93.1,2324.37,3 
9213,0.000458105578002856,10.81,260.3339,93.77,2352.6171,8.97,141.4891,93.1,2324.37,1 
9214,0.000595592309053561,10.8,259.82,93.78,2352.0916,8.97,141.4891,93.1,2324.37,1 
9215,0.000379521819792271,10.81,259.6739,93.77,2350.0771,8.97,141.4891,93.1,2324.37,2 
9216,5.98453387530522E-06,10.81,259.6739,93.77,2350.0771,8.96,141.2384,93.11,2323.3579,3 
9217,0.000177397504425591,10.8,259.64,93.78,2350.2716,8.96,141.2384,93.11,2323.3579,1 
9218,0.00128845886851782,10.8,259.64,93.78,2350.2716,8.95,140.7875,93.12,2321.7456,3 
9219,0.000772134838317495,10.79,259.7659,93.79,2351.2659,8.95,140.7875,93.12,2321.7456,1 
9220,0.000213678997742391,10.78,259.7716,93.8,2351.48,8.95,140.7875,93.12,2321.7456,1 
9221,0.000547516610606729,10.78,259.7716,93.8,2351.48,8.94,140.7164,93.13,2322.3731,3 
9222,0.000558435992304943,10.77,259.8771,93.81,2352.8739,8.94,140.7164,93.13,2322.3731,1 
9223,0.000218557599592238,10.77,259.8771,93.81,2352.8739,8.93,140.8851,93.14,2323.8604,3 
9224,0.000485475757119164,10.76,259.5624,93.82,2352.2476,8.93,140.8851,93.14,2323.8604,1 
9225,0.000507549102245639,10.75,259.6875,93.83,2352.9211,8.93,140.8851,93.14,2323.8604,1 
9226,0.000676797924438711,10.75,259.6875,93.83,2352.9211,8.92,140.6936,93.15,2323.7475,3 
9227,0.00093853094704645,10.75,259.6875,93.83,2352.9211,8.91,140.8219,93.16,2323.9744,3 
9228,0.000293106146101336,10.74,259.8124,93.84,2353.9944,8.91,140.8219,93.16,2323.9744,1 
9229,0.000714951252314418,10.73,259.9571,93.85,2355.1275,8.91,140.8219,93.16,2323.9744,1 
9230,0.000477234466663889,10.72,259.8416,93.86,2355.3604,8.91,140.8219,93.16,2323.9744,1 
9231,0.000663139327989229,10.71,259.8459,93.87,2355.7131,8.91,140.8219,93.16,2323.9744,1 
9232,0.00118232761462688,10.71,259.8459,93.87,2355.7131,8.9,140.73,93.17,2324.4611,3 
9233,0.000751514298360019,10.7,258.53,93.88,2354.0256,8.9,140.73,93.17,2324.4611,1 
9234,5.23921237044144E-05,10.7,258.53,93.88,2354.0256,8.89,140.8779,93.18,2326.1876,3 
9235,0.000242976261052603,10.7,258.53,93.88,2354.0256,8.88,141.0056,93.19,2326.5139,3 
9236,0.000713361152512088,10.69,258.6339,93.89,2354.7579,8.88,141.0056,93.19,2326.5139,1 
9237,5.40015502606863E-06,10.69,258.6339,93.89,2354.7579,8.87,141.0531,93.2,2327.16,3 
9238,5.37436358357195E-06,10.68,257.2576,93.9,2352.91,8.87,141.0531,93.2,2327.16,1 
9239,0.00227596889689562,10.67,257.4211,93.91,2354.2619,8.87,141.0531,93.2,2327.16,1 
9240,0.00161082730480392,10.68,257.2376,93.9,2355.19,8.87,141.0531,93.2,2327.16,2 
9241,0.000656024542061005,10.68,257.2376,93.9,2355.19,8.86,141.1204,93.21,2327.8259,3 
9242,0.000229170084302593,10.67,257.2411,93.91,2355.7219,8.86,141.1204,93.21,2327.8259,1 
9243,0.000196530505081986,10.67,257.2411,93.91,2355.7219,8.85,140.2675,93.22,2326.2916,3 
9244,8.09275526663096E-06,10.68,257.4176,93.9,2355.97,8.85,140.2675,93.22,2326.2916,2 
9245,0.000492289707560002,10.67,257.4811,93.91,2356.7619,8.85,140.2675,93.22,2326.2916,1 
9246,0.000204297001576799,10.66,257.3044,93.92,2356.5136,8.85,140.2675,93.22,2326.2916,1 
9247,0.00228033233526861,10.65,256.4075,93.93,2355.4451,8.85,140.2675,93.22,2326.2916,1 
9248,0.000187000816662633,10.65,256.4075,93.93,2355.4451,8.84,140.4344,93.23,2328.0371,3 
9249,0.000133215090972512,10.64,256.3904,93.94,2355.6564,8.84,140.4344,93.23,2328.0371,1 
9250,0.000496221502564757,10.64,256.3904,93.94,2355.6564,8.83,140.5811,93.24,2328.1824,3 
9251,0.00094363098792182,10.64,256.3904,93.94,2355.6564,8.82,140.6276,93.25,2327.4875,3 
9252,0.00211333413838735,10.64,256.3904,93.94,2355.6564,8.81,140.4939,93.26,2327.4124,3 
9253,0.00130450287759994,10.63,256.3531,93.95,2355.9275,8.81,140.4939,93.26,2327.4124,1 
9254,0.00245328412899426,10.63,256.3531,93.95,2355.9275,8.8,140.4,93.27,2326.7571,3 
9255,0.000515763747437491,10.62,256.5156,93.96,2356.8384,8.8,140.4,93.27,2326.7571,1 
9256,0.000722767496056338,10.61,256.3779,93.97,2355.9891,8.8,140.4,93.27,2326.7571,1 
9257,0.000544395286384473,10.61,256.3779,93.97,2355.9891,8.79,140.1659,93.28,2325.7616,3 
9258,0.000610294830462268,10.6,256.46,93.98,2357.2196,8.79,140.1659,93.28,2325.7616,1 
9259,0.000198843118715981,10.59,256.6219,93.99,2357.6499,8.79,140.1659,93.28,2325.7616,1 
9260,0.000338241128950804,10.58,256.4836,94,2357.46,8.79,140.1659,93.28,2325.7616,1 
9261,0.00272817144661435,10.57,255.7451,94.01,2355.8099,8.79,140.1659,93.28,2325.7616,1 
9262,0.00133130950159351,10.57,255.7451,94.01,2355.8099,8.78,140.2716,93.29,2326.8459,3 
9263,0.00104277180176537,10.56,255.8464,94.02,2356.5196,8.78,140.2716,93.29,2326.8459,1 
9264,0.00022976750319387,10.55,255.6875,94.03,2356.2891,8.78,140.2716,93.29,2326.8459,1 
9265,0.000739319494998306,10.55,255.6875,94.03,2356.2891,8.77,140.3171,93.3,2327.65,3 
9266,0.000984674386770621,10.55,255.6875,94.03,2356.2891,8.76,140.4624,93.31,2327.9939,3 
9267,0.00116183303143321,10.55,255.6875,94.03,2356.2891,8.75,140.3875,93.32,2327.6176,3 
9268,0.00019636223010762,10.55,255.6875,94.03,2356.2891,8.74,140.5124,93.33,2328.0011,3 
9269,0.000590828041174732,10.54,255.7084,94.04,2356.8384,8.74,140.5124,93.33,2328.0011,1 
9270,0.00144971253738966,10.53,255.8491,94.05,2357.9275,8.74,140.5124,93.33,2328.0011,1 
9271,5.8996632523872E-06,10.53,255.8491,94.05,2357.9275,8.73,139.8971,93.34,2326.4444,3 
9272,0.000419963732404989,10.52,256.0096,94.06,2358.8164,8.73,139.8971,93.34,2326.4444,1 
9273,9.52551066688752E-05,10.52,256.0096,94.06,2358.8164,8.72,139.3016,93.35,2324.9075,3 
9274,0.0026367592346928,10.51,256.2099,94.07,2359.7851,8.72,139.3016,93.35,2324.9075,1 
9275,0.00120009721243249,10.51,256.2099,94.07,2359.7851,8.73,139.3771,93.34,2325.0444,4 
9276,0.000521260612567425,10.51,256.2099,94.07,2359.7851,8.74,139.2324,93.33,2323.3011,4 
9277,0.000218671329086333,10.5,256.21,94.08,2359.1736,8.74,139.2324,93.33,2323.3011,1 
9278,0.000578644063365658,10.49,256.4099,94.09,2359.7019,8.74,139.2324,93.33,2323.3011,1 
9279,0.00201690221424608,10.48,256.2096,94.1,2359.41,8.74,139.2324,93.33,2323.3011,1 
9280,8.45593883362773E-05,10.47,256.2091,94.11,2359.1779,8.74,139.2324,93.33,2323.3011,1 
9281,0.000905826313353239,10.47,256.2091,94.11,2359.1779,8.73,139.1571,93.34,2323.5844,3 
9282,0.000131510556200075,10.47,256.2091,94.11,2359.1779,8.72,138.5816,93.35,2322.0675,3 
9283,0.000266708322304004,10.46,256.4084,94.12,2358.9256,8.72,138.5816,93.35,2322.0675,1 
9284,9.80944982313787E-05,10.46,256.4084,94.12,2358.9256,8.71,138.6259,93.36,2322.4504,3 
9285,1.4462249106891E-05,10.46,256.4084,94.12,2358.9256,8.7,138.77,93.37,2323.5331,3 
9286,0.00127311496406478,10.46,256.4084,94.12,2358.9256,8.69,138.6339,93.38,2321.8756,3 
9287,0.00258708763722427,10.46,256.4084,94.12,2358.9256,8.68,138.7376,93.39,2322.5579,3 
9288,0.000616681234506802,10.45,256.3275,94.13,2358.3131,8.68,138.7376,93.39,2322.5579,1 
9289,0.000419301855658364,10.44,256.0264,94.14,2357.7004,8.68,138.7376,93.39,2322.5579,1 
9290,0.000699814865765242,10.43,256.0451,94.15,2357.4875,8.68,138.7376,93.39,2322.5579,1 
9291,0.00101099395013576,10.42,255.9836,94.16,2357.7744,8.68,138.7376,93.39,2322.5579,1 
9292,0.000785934143527306,10.43,255.8251,94.15,2356.9075,8.68,138.7376,93.39,2322.5579,2 
9293,0.000603713498148863,10.43,255.8251,94.15,2356.9075,8.69,138.6539,93.38,2321.9556,4 
9294,0.000594184078392449,10.43,255.8251,94.15,2356.9075,8.7,138.49,93.37,2320.5131,4 
9295,0.00158146923644557,10.43,255.8251,94.15,2356.9075,8.69,138.5339,93.38,2320.2756,3 
9296,0.000434040827373458,10.42,255.3236,94.16,2356.3944,8.69,138.5339,93.38,2320.2756,1 
9297,0.000346794796626687,10.41,255.3419,94.17,2356.7011,8.69,138.5339,93.38,2320.2756,1 
9298,0.00246930098375682,10.41,255.3419,94.17,2356.7011,8.68,138.6176,93.39,2320.6579,3 
9299,0.000119456563730866,10.41,255.3419,94.17,2356.7011,8.67,138.7211,93.4,2321.74,3 
9300,0.000164195905336753,10.42,255.1636,94.16,2356.5544,8.67,138.7211,93.4,2321.74,2 
9301,0.000533789803319066,10.42,255.1636,94.16,2356.5544,8.66,138.6844,93.41,2320.8619,3 
9302,0.00115479853388163,10.43,255.0851,94.15,2355.8075,8.66,138.6844,93.41,2320.8619,2 
9303,0.000880526070828572,10.42,255.2636,94.16,2356.2544,8.66,138.6844,93.41,2320.8619,1 
9304,0.000202970149467371,10.41,253.7219,94.17,2354.4211,8.66,138.6844,93.41,2320.8619,1 
9305,0.000346227505477015,10.41,253.7219,94.17,2354.4211,8.65,138.7075,93.42,2320.0836,3 
9306,0.000190065378661374,10.4,253.8,94.18,2355.2276,8.65,138.7075,93.42,2320.0836,1 
9307,0.00174736048211376,10.4,253.8,94.18,2355.2276,8.64,138.7904,93.43,2321.0651,3 
9308,0.00443484015586217,10.4,253.8,94.18,2355.2276,8.65,138.6475,93.42,2320.9236,4 
9309,4.83227494065813E-05,10.4,253.8,94.18,2355.2276,8.64,137.8104,93.43,2319.4051,3 
9310,0.00153697206316664,10.39,253.8979,94.19,2356.0339,8.64,137.8104,93.43,2319.4051,1 
9311,0.000920509681046411,10.39,253.8979,94.19,2356.0339,8.65,137.6675,93.42,2319.5436,4 
9312,0.00029296933473492,10.38,253.7556,94.2,2355.82,8.65,137.6675,93.42,2319.5436,1 
9313,0.000577344347403294,10.37,253.7531,94.21,2354.5059,8.65,137.6675,93.42,2319.5436,1 
9314,4.82269901247432E-05,10.37,253.7531,94.21,2354.5059,8.64,136.8504,93.43,2318.0451,3 
9315,0.00464296323794729,10.36,253.9304,94.22,2353.8316,8.64,136.8504,93.43,2318.0451,1 
9316,0.000490484379027205,10.36,253.9304,94.22,2353.8316,8.65,137.0475,93.42,2318.1636,4 
9317,0.000602247609532726,10.35,253.9275,94.23,2353.7371,8.65,137.0475,93.42,2318.1636,1 
9318,0.00114250921718095,10.35,253.9275,94.23,2353.7371,8.64,136.9504,93.43,2316.8651,3 
9319,0.000250016546481371,10.34,253.9444,94.24,2354.1024,8.64,136.9504,93.43,2316.8651,1 
9320,3.99802892333623E-06,10.34,253.9444,94.24,2354.1024,8.63,136.7931,93.44,2315.7464,3 
9321,0.00136044832845562,10.34,253.9444,94.24,2354.1024,8.62,136.6556,93.45,2314.6475,3 
9322,0.000127799684233511,10.33,253.8211,94.25,2353.9275,8.62,136.6556,93.45,2314.6475,1 
9323,0.000737187376870905,10.32,253.9976,94.26,2354.8524,8.62,136.6556,93.45,2314.6475,1 
9324,0.00167115346985706,10.31,254.0739,94.27,2355.5171,8.62,136.6556,93.45,2314.6475,1 
9325,8.28975656006422E-05,10.3,254.21,94.28,2356.5216,8.62,136.6556,93.45,2314.6475,1 
9326,0.000928153575573211,10.3,254.21,94.28,2356.5216,8.61,136.7379,93.46,2315.3284,3 
9327,0.000991451477924792,10.29,254.3859,94.29,2357.4259,8.61,136.7379,93.46,2315.3284,1 
9328,0.00537315393901538,10.3,254.25,94.28,2356.3016,8.61,136.7379,93.46,2315.3284,2 
9329,0.000108701087911598,10.3,254.25,94.28,2356.3016,8.6,135.48,93.47,2313.9491,3 
9330,0.000115294971738587,10.29,254.3459,94.29,2357.1259,8.6,135.48,93.47,2313.9491,1 
9331,0.00200948738461315,10.3,254.25,94.28,2356.4016,8.6,135.48,93.47,2313.9491,2 
9332,0.000148515363003699,10.3,254.25,94.28,2356.4016,8.59,135.2619,93.48,2312.9696,3 
9333,0.00216331904433677,10.29,254.3259,94.29,2356.8059,8.59,135.2619,93.48,2312.9696,1 
9334,0.00200251111882349,10.28,253.0216,94.3,2355.13,8.59,135.2619,93.48,2312.9696,1 
9335,0.00092542238652326,10.27,253.1771,94.31,2356.1539,8.59,135.2619,93.48,2312.9696,1 
9336,0.00326859709876913,10.26,252.8724,94.32,2354.6376,8.59,135.2619,93.48,2312.9696,1 
9337,0.000335856447866538,10.26,252.8724,94.32,2354.6376,8.58,134.4636,93.49,2311.4899,3 
9338,0.00175874782964455,10.25,252.9675,94.33,2355.8811,8.58,134.4636,93.49,2311.4899,1 
9339,0.00100097630507061,10.24,253.0424,94.34,2356.4044,8.58,134.4636,93.49,2311.4899,1 
9340,0.0015804166610926,10.23,253.0771,94.35,2355.7475,8.58,134.4636,93.49,2311.4899,1 
9341,0.00097302388169772,10.24,253.0624,94.34,2355.4444,8.58,134.4636,93.49,2311.4899,2 
9342,0.00200543103012656,10.24,253.0624,94.34,2355.4444,8.57,133.2251,93.5,2310.13,3 
9343,0.00030682183740113,10.24,253.0624,94.34,2355.4444,8.56,132.7464,93.51,2308.9099,3 
9344,0.00119678047093243,10.23,253.1971,94.35,2355.6275,8.56,132.7464,93.51,2308.9099,1 
9345,0.00018254087455258,10.22,252.9116,94.36,2355.0304,8.56,132.7464,93.51,2308.9099,1 
9346,0.000368820193893258,10.21,252.9459,94.37,2355.5931,8.56,132.7464,93.51,2308.9099,1 
9347,0.00184701892395915,10.2,252.96,94.38,2354.9956,8.56,132.7464,93.51,2308.9099,1 
9348,0.000969028172825892,10.19,252.8339,94.39,2354.1579,8.56,132.7464,93.51,2308.9099,1 
9349,0.000441671772222682,10.2,252.72,94.38,2353.4156,8.56,132.7464,93.51,2308.9099,2 
9350,8.43329840327229E-05,10.2,252.72,94.38,2353.4156,8.55,132.8275,93.52,2310.0296,3 
9351,2.98791618521372E-05,10.19,252.7139,94.39,2353.6379,8.55,132.8275,93.52,2310.0296,1 
9352,3.05411528963154E-05,10.18,252.5876,94.4,2353.44,8.55,132.8275,93.52,2310.0296,1 
9353,0.000322357540968324,10.17,252.1011,94.41,2352.9419,8.55,132.8275,93.52,2310.0296,1 
9354,0.000825128881670404,10.17,252.1011,94.41,2352.9419,8.54,132.8084,93.53,2308.5491,3 
9355,0.00143456120101616,10.18,251.9076,94.4,2352.32,8.54,132.8084,93.53,2308.5491,2 
9356,0.000181130733609684,10.18,251.9076,94.4,2352.32,8.53,132.8291,93.54,2308.4884,3 
9357,0.000169112851862914,10.17,251.9211,94.41,2352.5619,8.53,132.8291,93.54,2308.4884,1 
9358,0.000604222301244078,10.17,251.9211,94.41,2352.5619,8.52,132.9496,93.55,2309.5875,3 
9359,0.000228879992726051,10.17,251.9211,94.41,2352.5619,8.51,132.9699,93.56,2309.8864,3 
9360,0.00103326737792474,10.17,251.9211,94.41,2352.5619,8.5,133.07,93.57,2311.0251,3 
9361,0.000757348451429424,10.16,252.0544,94.42,2354.5636,8.5,133.07,93.57,2311.0251,1 
9362,0.0017518229107217,10.16,252.0544,94.42,2354.5636,8.49,133.1299,93.58,2310.3436,3 
9363,0.000957311628775469,10.15,252.1675,94.43,2355.9651,8.49,133.1299,93.58,2310.3436,1 
9364,0.00241559612792349,10.15,252.1675,94.43,2355.9651,8.48,133.2496,93.59,2311.5619,3 
9365,4.61154639864419E-05,10.14,251.9004,94.44,2355.3864,8.48,133.2496,93.59,2311.5619,1 
9366,3.7086973154827E-05,10.13,251.8331,94.45,2354.7875,8.48,133.2496,93.59,2311.5619,1 
9367,0.00144608841625991,10.14,251.6604,94.44,2355.4264,8.48,133.2496,93.59,2311.5619,2 
9368,0.000441147058912425,10.13,251.5531,94.45,2355.6675,8.48,133.2496,93.59,2311.5619,1 
9369,0.000383138134730145,10.12,251.3056,94.46,2355.1084,8.48,133.2496,93.59,2311.5619,1 
9370,0.00160579079150433,10.12,251.3056,94.46,2355.1084,8.49,133.1099,93.58,2310.4836,4 
9371,5.16987357784923E-05,10.11,251.3379,94.47,2355.3691,8.49,133.1099,93.58,2310.4836,1 
9372,0.000665131883171671,10.11,251.3379,94.47,2355.3691,8.48,133.1096,93.59,2310.4019,3 
9373,0.000827323562281458,10.1,251.37,94.48,2355.7496,8.48,133.1096,93.59,2310.4019,1 
9374,0.00130097993247166,10.09,251.5019,94.49,2355.7699,8.48,133.1096,93.59,2310.4019,1 
9375,3.12776710106693E-05,10.08,251.3936,94.5,2355.61,8.48,133.1096,93.59,2310.4019,1 
9376,0.000721379576706737,10.08,251.3936,94.5,2355.61,8.47,133.1691,93.6,2310.24,3 
9377,0.00079600743503515,10.08,251.3936,94.5,2355.61,8.46,132.9684,93.61,2310.1179,3 
9378,0.00128686770807345,10.07,251.4451,94.51,2355.8899,8.46,132.9684,93.61,2310.1179,1 
9379,0.000475586460840752,10.07,251.4451,94.51,2355.8899,8.45,132.5075,93.62,2308.9156,3 
9380,0.00106526514973494,10.07,251.4451,94.51,2355.8899,8.44,132.5464,93.63,2309.2331,3 
9381,0.000484686539133521,10.07,251.4451,94.51,2355.8899,8.43,131.7651,93.64,2307.7704,3 
9382,0.00156731252050186,10.06,251.4964,94.52,2356.5896,8.43,131.7651,93.64,2307.7704,1 
9383,0.000537403530305534,10.06,251.4964,94.52,2356.5896,8.42,131.6836,93.65,2308.2675,3 
9384,5.09303765719188E-05,10.05,251.5075,94.53,2355.2891,8.42,131.6836,93.65,2308.2675,1 
9385,0.000110116612836841,10.06,251.3764,94.52,2354.5896,8.42,131.6836,93.65,2308.2675,2 
9386,0.000661767874194205,10.05,250.9075,94.53,2354.1091,8.42,131.6836,93.65,2308.2675,1 
9387,0.00102099868534152,10.04,250.9584,94.54,2354.6884,8.42,131.6836,93.65,2308.2675,1 
9388,0.00180049685309541,10.03,250.9291,94.55,2353.6475,8.42,131.6836,93.65,2308.2675,1 
9389,0.000623592305695702,10.03,250.9291,94.55,2353.6475,8.43,131.5651,93.64,2307.8904,4 
9390,0.000213400957158096,10.03,250.9291,94.55,2353.6475,8.42,131.4036,93.65,2307.2675,3 
9391,0.000682330220684748,10.03,250.9291,94.55,2353.6475,8.43,131.3851,93.64,2307.8904,4 
9392,0.00119893801198071,10.03,250.9291,94.55,2353.6475,8.42,131.3236,93.65,2308.1875,3 
9393,0.000922424532298533,10.02,251.0196,94.56,2354.4664,8.42,131.3236,93.65,2308.1875,1 
9394,1.95588970939953E-06,10.02,251.0196,94.56,2354.4664,8.43,131.1651,93.64,2306.4504,4 
9395,0.00751534610742023,10.01,251.1899,94.57,2353.6851,8.43,131.1651,93.64,2306.4504,1 
9396,5.73586531344397E-05,10.02,251.0996,94.56,2352.9864,8.43,131.1651,93.64,2306.4504,2 
9397,0.000305193428997831,10.01,251.2699,94.57,2353.1851,8.43,131.1651,93.64,2306.4504,1 
9398,0.000498612024642486,10,251.4,94.58,2353.8836,8.43,131.1651,93.64,2306.4504,1 
9399,0.000672021754297791,9.99,251.5099,94.59,2354.6219,8.43,131.1651,93.64,2306.4504,1 
